S.No,Product Name,Brand,Price,Original Price,Discount,Rating,Rating Count,Review Count,RAM,ROM,Battery,Processor,Display Size,Camera,Network Type,Product URL,Scraped Date
11,"BOLTT EVO (Berry Red, 64 GB)",BOLTT,9999,17999,44% off,4.5,623,410,4 GB RAM,64 GB ROM,6000 mAh Lithium ion Battery,T7250 Processor,6.79'' HD+ punch hole display,50MP + 2MP | 8MP Front Camera,,https://www.flipkart.com/boltt-evo-berry-red-64-gb/p/itmf046d663a1fd7?pid=MOBHPP598ENKRGBY&lid=LSTMOBHPP598ENKRGBYC3QECN&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_11&otracker=search&fm=organic&iid=en_tx459rQyQ5VDNJyIW_tjJODC45g9yKqJbWZ1_Cn3O6ZCg6FwaTxc7kdUk_C0odbOewOe7wySU3AQ7T4QnQNb7dk0ndqrMOCbCsmBK8-CMOUInK_grdERSImCImmwpT-8&ppt=None&ppn=None&ssid=cqngc4z71s0000001790326714481&qH=a5594894156db043&ov_redirect=true,2026-09-25
12,"BOLTT EVO (Lavender Bloom, 64 GB)",BOLTT,9999,17999,44% off,4.5,623,410,4 GB RAM,64 GB ROM,6000 mAh Lithium ion Battery,T7250 Processor,6.79'' HD+ punch hole display,50MP + 2MP | 8MP Front Camera,,https://www.flipkart.com/boltt-evo-lavender-bloom-64-gb/p/itmf046d663a1fd7?pid=MOBHPP59AEJZHCVZ&lid=LSTMOBHPP59AEJZHCVZQQSXMU&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_12&otracker=search&fm=organic&iid=en_tx459rQyQ5VDNJyIW_tjJODC45g9yKqJbWZ1_Cn3O6ZeZv9gF_Oi22LYWlXKpzeEREgmyoKu8WWsR8LxphGO81RtRQVB1aR69qJFdsb1-CEInK_grdERSImCImmwpT-8&ppt=None&ppn=None&ssid=cqngc4z71s0000001790326714481&qH=a5594894156db043&ov_redirect=true,2026-09-25
13,"Samsung M06 5G (Sage Green, 128 GB)",Samsung,15480,15499,,4.1,"6,169",425,4 GB RAM,128 GB ROM,5000 mAh Battery,,17.02 cm (6.7 inch) Display,50MP Rear Camera,,https://www.flipkart.com/samsung-m06-5g-sage-green-128-gb/p/itmcafa42dadc15c?pid=MOBH9UYFYVNKR3HR&lid=LSTMOBH9UYFYVNKR3HRIZOSGJ&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_13&otracker=search&fm=organic&iid=55d70045-f368-4219-b1aa-99dfcebdbfbc.MOBH9UYFYVNKR3HR.SEARCH&ppt=None&ppn=None&ssid=cqngc4z71s0000001790326714481&qH=a5594894156db043&ov_redirect=true,2026-09-25
14,"BOLTT EVO (Lavender Bloom, 64 GB)",BOLTT,9999,17999,44% off,4.5,623,410,4 GB RAM,64 GB ROM,6000 mAh Lithium ion Battery,T7250 Processor,6.79'' HD+ punch hole display,50MP + 2MP | 8MP Front Camera,,https://www.flipkart.com/boltt-evo-lavender-bloom-64-gb/p/itmf046d663a1fd7?pid=MOBHPP59AEJZHCVZ&lid=LSTMOBHPP59AEJZHCVZQQSXMU&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_14&otracker=search&fm=organic&iid=55d70045-f368-4219-b1aa-99dfcebdbfbc.MOBHPP59AEJZHCVZ.SEARCH&ppt=None&ppn=None&ssid=cqngc4z71s0000001790326714481&qH=a5594894156db043&ov_redirect=true,2026-09-25
15,"BOLTT EVO (Arctic White, 64 GB)",BOLTT,9999,17999,44% off,4.5,623,410,4 GB RAM,64 GB ROM,6000 mAh Lithium ion Battery,T7250 Processor,6.79'' HD+ punch hole display,50MP + 2MP | 8MP Front Camera,,https://www.flipkart.com/boltt-evo-arctic-white-64-gb/p/itmf046d663a1fd7?pid=MOBHPP59BYSJ98M8&lid=LSTMOBHPP59BYSJ98M8RWYHGQ&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_15&otracker=search&fm=organic&iid=55d70045-f368-4219-b1aa-99dfcebdbfbc.MOBHPP59BYSJ98M8.SEARCH&ppt=None&ppn=None&ssid=cqngc4z71s0000001790326714481&qH=a5594894156db043&ov_redirect=true,2026-09-25
16,"BOLTT Evo (Lavender Bloom, 128 GB)",BOLTT,11499,18999,39% off,4,951,475,6 GB RAM,128 GB ROM,6000 mAh Lithium ion Battery,T7250 Processor,6.79'' HD+ punch hole display,50MP + 2MP | 8MP Front Camera,,https://www.flipkart.com/boltt-evo-lavender-bloom-128-gb/p/itmf046d663a1fd7?pid=MOBHPP59HZBAPF7Y&lid=LSTMOBHPP59HZBAPF7YKU7ZM5&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_16&otracker=search&fm=organic&iid=55d70045-f368-4219-b1aa-99dfcebdbfbc.MOBHPP59HZBAPF7Y.SEARCH&ppt=None&ppn=None&ssid=cqngc4z71s0000001790326714481&qH=a5594894156db043&ov_redirect=true,2026-09-25
17,"BOLTT EVO (Berry Red, 128 GB)",BOLTT,11499,18999,39% off,4,951,475,6 GB RAM,128 GB ROM,6000 mAh Lithium ion Battery,T7250 Processor,6.79'' HD+ punch hole display,50MP + 2MP | 8MP Front Camera,,https://www.flipkart.com/boltt-evo-berry-red-128-gb/p/itmf046d663a1fd7?pid=MOBHPP59TUYYPWP5&lid=LSTMOBHPP59TUYYPWP5U7J1VB&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_17&otracker=search&fm=organic&iid=en_tx459rQyQ5VDNJyIW_tjJODC45g9yKqJbWZ1_Cn3O6byUUvn7sdm_74WbXVd7Z-W0p0sUQHOXy_f2eTYDtBPm3VBYTo0fZtyEdRzi7ljj1cInK_grdERSImCImmwpT-8&ppt=None&ppn=None&ssid=cqngc4z71s0000001790326714481&qH=a5594894156db043&ov_redirect=true,2026-09-25
18,"BOLTT EVO (Midnight Black, 128 GB)",BOLTT,11499,18999,39% off,4,951,475,6 GB RAM,128 GB ROM,6000 mAh Lithium ion Battery,T7250 Processor,6.79'' HD+ punch hole display,50MP + 2MP | 8MP Front Camera,,https://www.flipkart.com/boltt-evo-midnight-black-128-gb/p/itmf046d663a1fd7?pid=MOBHPP59RWHM2PJH&lid=LSTMOBHPP59RWHM2PJHUUF4AF&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_18&otracker=search&fm=organic&iid=en_tx459rQyQ5VDNJyIW_tjJODC45g9yKqJbWZ1_Cn3O6b6dDfV3nudu65feBO24woh_AapbBZ1hZmqY_PgumAiqo6GnOQ5cS0tE8DyyaVCKqEInK_grdERSImCImmwpT-8&ppt=None&ppn=None&ssid=cqngc4z71s0000001790326714481&qH=a5594894156db043&ov_redirect=true,2026-09-25
19,"Ai+ Pulse 2 (Purple, 64 GB)",Ai+,10999,,,4.1,"12,761",901,4 GB RAM,64 GB ROM,6000 mAh Battery,T7250 Processor,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/ai-pulse-2-purple-64-gb/p/itmdc910ae2ff0c1?pid=MOBHKHPYQHGDVRTG&lid=LSTMOBHKHPYQHGDVRTGHKLHJJ&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_19&otracker=search&fm=organic&iid=55d70045-f368-4219-b1aa-99dfcebdbfbc.MOBHKHPYQHGDVRTG.SEARCH&ppt=None&ppn=None&ssid=cqngc4z71s0000001790326714481&qH=a5594894156db043&ov_redirect=true,2026-09-25
20,"Ai+ Pulse 2 (Blue, 64 GB)",Ai+,10999,,,4.1,"12,761",901,4 GB RAM,64 GB ROM,6000 mAh Battery,T7250 Processor,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/ai-pulse-2-blue-64-gb/p/itm9168504534079?pid=MOBHKHPYZFF8KUPC&lid=LSTMOBHKHPYZFF8KUPCODDALK&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_20&otracker=search&fm=organic&iid=55d70045-f368-4219-b1aa-99dfcebdbfbc.MOBHKHPYZFF8KUPC.SEARCH&ppt=None&ppn=None&ssid=cqngc4z71s0000001790326714481&qH=a5594894156db043&ov_redirect=true,2026-09-25
21,"BOLTT EVO (Sky Blue, 128 GB)",BOLTT,11499,18999,39% off,4,951,475,6 GB RAM,128 GB ROM,6000 mAh Lithium ion Battery,T7250 Processor,6.79'' HD+ punch hole display,50MP + 2MP | 8MP Front Camera,,https://www.flipkart.com/boltt-evo-sky-blue-128-gb/p/itmf046d663a1fd7?pid=MOBHPP59ME6SPCZW&lid=LSTMOBHPP59ME6SPCZWUW9RP3&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_21&otracker=search&fm=organic&iid=en_tx459rQyQ5VDNJyIW_tjJODC45g9yKqJbWZ1_Cn3O6accXtalDPRiEyuwwQzwKeC27bilwWdNZkiQzvHnOMAgRrcxoH6XGJ16H97a8G2xKUInK_grdERSImCImmwpT-8&ppt=None&ppn=None&ssid=cqngc4z71s0000001790326714481&qH=a5594894156db043&ov_redirect=true,2026-09-25
22,"BOLTT EVO (Sky Blue, 64 GB)",BOLTT,9999,17999,44% off,4.5,623,410,4 GB RAM,64 GB ROM,6000 mAh Lithium ion Battery,T7250 Processor,6.79'' HD+ punch hole display,50MP + 2MP | 8MP Front Camera,,https://www.flipkart.com/boltt-evo-sky-blue-64-gb/p/itmf046d663a1fd7?pid=MOBHPP59WKSV4FYG&lid=LSTMOBHPP59WKSV4FYGYPMLV6&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_22&otracker=search&fm=organic&iid=en_tx459rQyQ5VDNJyIW_tjJODC45g9yKqJbWZ1_Cn3O6bLWDcrUKT9kzGqdr04Sddci8zm7A9IFi0bG77-x2OCBCk4ip5XuAeURfk15QsvlPoInK_grdERSImCImmwpT-8&ppt=None&ppn=None&ssid=cqngc4z71s0000001790326714481&qH=a5594894156db043&ov_redirect=true,2026-09-25
